number,duration,params_fair_weight,params_learning_rate,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_num_leaves,params_reg_lambda
0,0 days 00:00:02.122117,0.42271545362211543,0.12576634206381468,210.73004640533037,0.006428506688558465,176,19,0.005617990740908217
1,0 days 00:00:00.350088,0.4995766647846873,0.18526419947047662,0.005741373527729211,0.014879592130215122,22,41,0.20264787249285446
2,0 days 00:00:00.469821,0.08667052364902013,0.012797407281368075,0.0017703301597291185,0.002756433682631733,31,22,0.01199549310161932
3,0 days 00:00:01.565461,0.0031453956548791622,0.012431188615979484,0.06282631798328353,0.008481052152111394,105,38,0.002400389222326715
4,0 days 00:00:00.683149,0.30444268785268513,0.18769549102521785,0.0033545057700495183,0.006557782525211534,49,7,8.543080218694854
5,0 days 00:00:01.568786,0.006381416371261954,0.0325753856312569,85.04825484431449,0.09827297151814067,125,4,0.24506056270106283
6,0 days 00:00:01.702269,0.0425016763157998,0.06819822806022115,528.3587949715552,0.2094265632664318,139,5,0.010131205045314205
7,0 days 00:00:04.896378,0.007725074762537399,0.027850479639773416,0.0045441454950618815,0.3415225625093969,303,24,0.1253463649467218
8,0 days 00:00:02.576234,0.24519924418924377,0.3868677056194863,0.14975657227638187,0.01774741441244011,182,29,120.33465596162816
9,0 days 00:00:06.223830,0.012951603374250178,0.016790449449749716,0.14992991081310017,0.023117128601416057,434,37,19.58170090327656
10,0 days 00:00:01.635905,0.16899019901585993,0.07549872369616341,0.15661142626282512,0.19202282246475808,112,59,0.0052603210125045765
11,0 days 00:00:01.444075,0.037841770732258785,0.11306752244669914,0.0011724004068110296,0.28208241034455306,96,50,21.13820597373902
12,0 days 00:00:04.388818,0.0016719351298619953,0.027360909727196236,64.82835220129431,0.009722753193067033,365,38,0.010768466927870654
13,0 days 00:00:01.178584,0.3621507248475953,0.27407806743217783,0.06494396329577187,0.008996239443452953,71,62,0.007864585432019193
14,0 days 00:00:01.386923,0.023594768610724216,0.3866245516948124,0.0012920310929169254,0.04897740250289857,84,59,0.27490876610439713
15,0 days 00:00:02.079140,0.0018947003031285225,0.017364883041125604,0.010709040958482746,0.007712775149333098,130,21,0.9146664259183039
16,0 days 00:00:05.696076,0.02106091774409841,0.19023070244425053,0.7454171410298243,0.24459736350646424,397,25,0.001970187016471488
17,0 days 00:00:00.419711,0.09142588563623422,0.04081869325838215,0.0017115806971141215,0.059812033914946085,27,50,0.9727623342661764
18,0 days 00:00:00.553929,0.003173008207028929,0.3364362304930415,0.003344587631049101,0.03095360840453511,32,51,0.025186618709782775
19,0 days 00:00:03.836168,0.28351409792535903,0.01909374096205256,0.5959404043128926,0.025923607054349325,250,21,0.35643666580661115
20,0 days 00:00:00.708589,0.3662489408918365,0.29078895371166297,6.33340956244301,0.12499568268268425,49,30,14.684646628661458
21,0 days 00:00:01.221565,0.042822970306862974,0.07348714908783321,0.014896211026212976,0.012021967449193607,90,53,437.36190496438735
22,0 days 00:00:01.873981,0.0015380477427739206,0.47233443761266986,0.02233807378783859,0.09117938663150656,136,9,0.001477028960589602
23,0 days 00:00:03.648006,0.010954221716205673,0.10094869759658491,0.005441690139232038,0.008456617951183082,261,11,231.2165394029726
24,0 days 00:00:00.953726,0.005108843736876118,0.20881240774160106,35.10809462625661,0.15896941941570455,77,18,718.174580869665
25,0 days 00:00:00.406233,0.0019527734559870605,0.18097103078927768,104.7059826241199,0.010390094282864535,30,31,0.0037262493135740296
26,0 days 00:00:01.941611,0.14128087934270162,0.21006735116098768,0.020752441949349287,0.07043692601690481,132,19,0.01035905856839161
27,0 days 00:00:05.719788,0.24710343733409112,0.12251783161832389,5.1951562411360905,0.009058077568078837,386,50,3.2195242895108063
28,0 days 00:00:01.501701,0.053941111420049606,0.16193300223290952,28.269040052781616,0.001092265622376183,117,41,0.0019341750608297841
29,0 days 00:00:05.590478,0.29204551398287487,0.25754023743698934,16.10345162877523,0.00119298453031259,445,37,59.04583547872901
30,0 days 00:00:06.738188,0.01836656358332627,0.2454735960711313,0.15282679943287678,0.017246554981951292,430,35,23.749213668293788
31,0 days 00:00:01.353482,0.09119479203776507,0.4162073665775054,76.67489635407439,0.022359120404087846,105,35,0.008890630250930922
32,0 days 00:00:00.411829,0.020921434692508838,0.06849046041162711,6.199375682429973,0.002086314206728132,27,54,0.013183055105224446
