number,duration,params_fair_weight,params_learning_rate,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_num_leaves,params_reg_lambda
0,0 days 00:00:01.097966,0.9247926657329925,0.012834795834922464,4.703307183532614,0.3586462953267203,39,30,521.6770029072433
1,0 days 00:00:02.306411,0.5717750212871855,0.01602917556668357,365.1988522493093,0.1119755763499066,82,39,117.56223703819147
2,0 days 00:00:03.891441,0.27818709201813663,0.4542503713076833,0.09497852761565746,0.024673100222117546,78,49,208.95791316407443
3,0 days 00:00:13.649767,0.4233421321940826,0.01502951115937322,0.014989815532002576,0.48132091800502785,371,34,123.1890186359075
4,0 days 00:00:06.336145,0.29821641409984406,0.3655603354166893,0.226512514386677,0.015030939421842023,215,12,0.45179142492882174
5,0 days 00:00:01.049513,0.9409863118449552,0.02947220642124853,0.0024631658554722003,0.0783881441376748,24,47,0.07547701827230761
6,0 days 00:00:07.858669,0.5663123989672244,0.02729487628145253,1.3274929859588602,0.0013251317408636838,161,56,0.10821884606088363
7,0 days 00:00:05.326540,0.4231782477836754,0.1426934991490881,3.0691316318451602,0.005759745850624423,120,46,0.012032277683969122
8,0 days 00:00:00.842235,0.6320732762724216,0.3159846012199187,545.6103897229603,0.025842373505909115,22,31,0.2857967166731144
9,0 days 00:00:06.780247,0.4968190786564176,0.08887218139371486,214.60303372491052,0.0012488692361157828,263,6,716.8990669329809
10,0 days 00:00:01.599833,0.31621568477691187,0.02570465048001175,0.004911550132853515,0.019022790013579056,41,23,0.37639988937963187
11,0 days 00:00:16.907679,0.5996209319105815,0.011774710098821585,0.0034626525041077036,0.035934822045926615,493,26,13.07813297598139
12,0 days 00:00:00.875444,0.5756281402401809,0.010101253555523682,0.06174654063458832,0.021793967971050095,27,6,0.0012525902886599324
13,0 days 00:00:02.130960,0.15981301071101744,0.05329743410572469,0.007894068349920192,0.1886934503243215,64,19,0.01097743339613708
14,0 days 00:00:07.741415,0.829306192693113,0.031522688929005886,0.007645242463795937,0.0020524206268558902,274,11,0.08743414414049103
15,0 days 00:00:01.846655,0.008645848116648234,0.09836246549974297,0.00212400936737892,0.049789219275267325,45,34,0.02244162977980115
16,0 days 00:00:01.937013,0.6924572961016816,0.07474328567851295,0.002093418063170636,0.18722038507415012,56,22,1.762156042027789
17,0 days 00:00:02.305050,0.6778304463963191,0.27711569491684473,0.06645393807848304,0.16465293298271905,75,13,0.2347020105408209
18,0 days 00:00:01.069803,0.7381031780338355,0.013423781617593968,566.9037363783708,0.12873121833190312,37,53,50.58083859941616
19,0 days 00:00:03.511380,0.39751742617119945,0.014289164965989956,36.91382239479089,0.04217469007362925,70,50,0.01674808506534969
20,0 days 00:00:19.286503,0.19070450001312933,0.14960029830842914,0.04546006904513711,0.0011356346578052343,442,52,0.037782981629568904
21,0 days 00:00:06.891947,0.9683162501787917,0.022613716742233652,0.007205432362976531,0.1127187550503617,309,63,21.305969338415515
22,0 days 00:00:01.125574,0.6124775750188214,0.015409899879855235,817.2901093215662,0.06052206642097227,42,36,251.40507440544343
